Overriding config with config/gpt3-small-like-withdrop32b128b.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = True # override via command line if you like
wandb_project = 'data309gptnew'
wandb_run_name = 'Gpt3likewithdrop32batch128block'

dataset = 'lyrics'
gradient_accumulation_steps = 1
batch_size = 32 # TO BE PROPERLY DETERMINED
block_size = 128 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 12
n_head = 12
n_embd = 768
dropout = 0.1

learning_rate = 6.0e-4 # with baby networks can afford to go a bit higher
max_iters = 4000
lr_decay_iters = 4000# make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
device = 'cuda' 
# compile = False # do not torch compile the model

Overriding: device = cuda
Overriding: compile = True
tokens per iteration will be: 4,096
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 123,666,432 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
iter 2585: loss 3.4943, time 167.60ms, mfu 5.86%
iter 2586: loss 3.7593, time 171.24ms, mfu 5.85%
iter 2587: loss 3.2850, time 170.72ms, mfu 5.85%
iter 2588: loss 3.7814, time 167.36ms, mfu 5.85%
iter 2589: loss 3.7231, time 169.90ms, mfu 5.85%
iter 2590: loss 3.8711, time 170.27ms, mfu 5.85%
iter 2591: loss 3.8555, time 169.34ms, mfu 5.85%
iter 2592: loss 3.7351, time 171.29ms, mfu 5.84%
iter 2593: loss 3.6454, time 168.62ms, mfu 5.85%
iter 2594: loss 3.5660, time 169.70ms, mfu 5.85%
iter 2595: loss 3.8712, time 170.12ms, mfu 5.85%
iter 2596: loss 3.7064, time 170.01ms, mfu 5.85%
iter 2597: loss 3.4896, time 166.05ms, mfu 5.86%
iter 2598: loss 3.6124, time 172.66ms, mfu 5.85%
iter 2599: loss 3.4964, time 168.70ms, mfu 5.85%
iter 2600: loss 3.6239, time 169.58ms, mfu 5.85%
iter 2601: loss 4.0357, time 170.21ms, mfu 5.85%
iter 2602: loss 3.8036, time 169.41ms, mfu 5.85%
iter 2603: loss 3.7999, time 173.57ms, mfu 5.84%
iter 2604: loss 3.8143, time 168.81ms, mfu 5.84%
iter 2605: loss 3.6999, time 167.69ms, mfu 5.85%
iter 2606: loss 3.5604, time 170.26ms, mfu 5.85%
iter 2607: loss 3.6763, time 168.56ms, mfu 5.85%
iter 2608: loss 3.7902, time 169.58ms, mfu 5.85%
iter 2609: loss 3.9050, time 171.99ms, mfu 5.84%
iter 2610: loss 3.5495, time 171.18ms, mfu 5.84%
iter 2611: loss 3.8119, time 168.07ms, mfu 5.84%
iter 2612: loss 3.8224, time 169.71ms, mfu 5.84%
iter 2613: loss 3.4783, time 168.95ms, mfu 5.85%
iter 2614: loss 3.6318, time 170.62ms, mfu 5.84%
iter 2615: loss 3.6980, time 170.86ms, mfu 5.84%
iter 2616: loss 3.6688, time 168.54ms, mfu 5.84%
iter 2617: loss 3.6483, time 168.27ms, mfu 5.85%
iter 2618: loss 3.9666, time 169.63ms, mfu 5.85%
iter 2619: loss 3.7386, time 170.76ms, mfu 5.85%
iter 2620: loss 3.8940, time 169.10ms, mfu 5.85%
iter 2621: loss 3.6288, time 172.54ms, mfu 5.84%
iter 2622: loss 3.7330, time 167.50ms, mfu 5.85%
iter 2623: loss 3.6140, time 169.09ms, mfu 5.85%
iter 2624: loss 3.4892, time 171.09ms, mfu 5.84%
iter 2625: loss 3.5957, time 168.51ms, mfu 5.85%
iter 2626: loss 3.6510, time 165.32ms, mfu 5.86%
iter 2627: loss 3.7368, time 176.88ms, mfu 5.84%
iter 2628: loss 3.8290, time 167.26ms, mfu 5.85%
iter 2629: loss 3.6366, time 169.85ms, mfu 5.85%
iter 2630: loss 3.3723, time 170.73ms, mfu 5.84%
iter 2631: loss 3.5886, time 165.06ms, mfu 5.86%
iter 2632: loss 3.9021, time 177.31ms, mfu 5.83%
iter 2633: loss 4.2243, time 163.43ms, mfu 5.86%
iter 2634: loss 3.7827, time 172.31ms, mfu 5.85%
iter 2635: loss 3.5867, time 170.59ms, mfu 5.84%
iter 2636: loss 4.0524, time 169.97ms, mfu 5.84%
iter 2637: loss 3.5759, time 169.16ms, mfu 5.85%
iter 2638: loss 3.9413, time 163.56ms, mfu 5.87%
iter 2639: loss 3.8444, time 174.32ms, mfu 5.85%
iter 2640: loss 3.7511, time 171.99ms, mfu 5.84%
iter 2641: loss 3.5875, time 170.03ms, mfu 5.84%
iter 2642: loss 3.4903, time 171.02ms, mfu 5.84%
iter 2643: loss 3.6983, time 164.96ms, mfu 5.85%
iter 2644: loss 3.7241, time 172.20ms, mfu 5.85%
iter 2645: loss 3.6138, time 168.30ms, mfu 5.85%
iter 2646: loss 3.6122, time 170.96ms, mfu 5.85%
iter 2647: loss 3.8704, time 171.42ms, mfu 5.84%
iter 2648: loss 3.7583, time 170.24ms, mfu 5.84%
iter 2649: loss 3.8189, time 164.96ms, mfu 5.86%
iter 2650: loss 3.3105, time 171.32ms, mfu 5.85%
iter 2651: loss 3.4146, time 169.82ms, mfu 5.85%
iter 2652: loss 3.5727, time 172.06ms, mfu 5.84%
iter 2653: loss 3.8063, time 170.98ms, mfu 5.84%
iter 2654: loss 3.7059, time 167.04ms, mfu 5.85%
iter 2655: loss 3.2922, time 169.79ms, mfu 5.85%
iter 2656: loss 3.9005, time 169.79ms, mfu 5.85%
iter 2657: loss 3.6350, time 170.32ms, mfu 5.84%
iter 2658: loss 3.3989, time 170.38ms, mfu 5.84%
iter 2659: loss 3.6037, time 171.17ms, mfu 5.84%
iter 2660: loss 3.7165, time 164.49ms, mfu 5.86%
iter 2661: loss 3.6338, time 171.75ms, mfu 5.85%
iter 2662: loss 3.7352, time 170.38ms, mfu 5.85%
iter 2663: loss 3.7787, time 170.95ms, mfu 5.84%
iter 2664: loss 3.9451, time 169.69ms, mfu 5.84%
iter 2665: loss 3.7647, time 168.16ms, mfu 5.85%
iter 2666: loss 3.4386, time 169.79ms, mfu 5.85%
iter 2667: loss 3.8477, time 171.22ms, mfu 5.84%
iter 2668: loss 3.3820, time 169.32ms, mfu 5.84%
iter 2669: loss 3.7092, time 168.64ms, mfu 5.85%
iter 2670: loss 3.5090, time 170.18ms, mfu 5.85%
iter 2671: loss 3.6622, time 169.50ms, mfu 5.85%
iter 2672: loss 3.6531, time 169.37ms, mfu 5.85%
iter 2673: loss 3.6332, time 170.19ms, mfu 5.85%
iter 2674: loss 3.5666, time 171.80ms, mfu 5.84%
iter 2675: loss 3.6196, time 168.41ms, mfu 5.84%
iter 2676: loss 3.6994, time 168.71ms, mfu 5.85%
iter 2677: loss 3.4265, time 169.64ms, mfu 5.85%
iter 2678: loss 3.6769, time 171.67ms, mfu 5.84%
iter 2679: loss 3.7458, time 169.84ms, mfu 5.84%
iter 2680: loss 3.5548, time 169.34ms, mfu 5.84%
iter 2681: loss 3.7919, time 168.67ms, mfu 5.85%
iter 2682: loss 3.4362, time 167.84ms, mfu 5.85%
iter 2683: loss 3.7653, time 170.97ms, mfu 5.85%
iter 2684: loss 3.7694, time 170.80ms, mfu 5.84%
iter 2685: loss 3.6187, time 168.68ms, mfu 5.85%
iter 2686: loss 3.5463, time 164.71ms, mfu 5.87%
iter 2687: loss 3.3455, time 175.67ms, mfu 5.84%
iter 2688: loss 3.6574, time 170.37ms, mfu 5.84%
iter 2689: loss 3.6353, time 169.18ms, mfu 5.84%
iter 2690: loss 3.4724, time 171.36ms, mfu 5.84%
iter 2691: loss 3.6390, time 165.68ms, mfu 5.85%
iter 2692: loss 3.6935, time 167.68ms, mfu 5.86%
iter 2693: loss 3.3825, time 174.31ms, mfu 5.84%
iter 2694: loss 3.7397, time 168.75ms, mfu 5.85%
iter 2695: loss 3.9011, time 170.89ms, mfu 5.84%
iter 2696: loss 3.4915, time 171.29ms, mfu 5.84%
iter 2697: loss 3.7095, time 171.62ms, mfu 5.83%
iter 2698: loss 3.5865, time 169.83ms, mfu 5.83%
iter 2699: loss 3.6844, time 167.99ms, mfu 5.84%
iter 2700: loss 3.7730, time 168.87ms, mfu 5.84%
iter 2701: loss 3.6649, time 169.98ms, mfu 5.84%
iter 2702: loss 3.9744, time 170.33ms, mfu 5.84%
iter 2703: loss 3.6850, time 170.96ms, mfu 5.84%
iter 2704: loss 3.5061, time 164.58ms, mfu 5.86%
iter 2705: loss 3.7620, time 172.79ms, mfu 5.84%
iter 2706: loss 3.8016, time 171.55ms, mfu 5.84%
iter 2707: loss 3.5313, time 167.45ms, mfu 5.85%
iter 2708: loss 3.4616, time 171.32ms, mfu 5.84%
iter 2709: loss 3.3704, time 172.00ms, mfu 5.83%
iter 2710: loss 3.8662, time 170.14ms, mfu 5.83%
iter 2711: loss 3.6783, time 168.39ms, mfu 5.84%
iter 2712: loss 3.6647, time 168.64ms, mfu 5.84%
iter 2713: loss 3.4685, time 170.60ms, mfu 5.84%
iter 2714: loss 4.0571, time 170.39ms, mfu 5.84%
iter 2715: loss 3.4567, time 170.31ms, mfu 5.84%
iter 2716: loss 3.3476, time 172.46ms, mfu 5.83%
iter 2717: loss 3.6160, time 172.47ms, mfu 5.82%
iter 2718: loss 3.6773, time 164.60ms, mfu 5.84%
iter 2719: loss 3.3218, time 170.07ms, mfu 5.84%
iter 2720: loss 3.7636, time 171.03ms, mfu 5.84%
iter 2721: loss 3.3548, time 170.17ms, mfu 5.84%
iter 2722: loss 3.6508, time 169.18ms, mfu 5.84%
iter 2723: loss 3.6622, time 170.68ms, mfu 5.84%
iter 2724: loss 3.7842, time 168.32ms, mfu 5.84%
iter 2725: loss 3.7197, time 170.20ms, mfu 5.84%
iter 2726: loss 3.9784, time 170.69ms, mfu 5.84%
iter 2727: loss 3.6996, time 170.47ms, mfu 5.84%
iter 2728: loss 3.6463, time 163.31ms, mfu 5.86%
iter 2729: loss 3.6384, time 173.22ms, mfu 5.85%
iter 2730: loss 3.6856, time 169.78ms, mfu 5.85%
iter 2731: loss 3.4834, time 170.05ms, mfu 5.85%
iter 2732: loss 3.7134, time 170.40ms, mfu 5.84%
iter 2733: loss 3.9247, time 167.44ms, mfu 5.85%
iter 2734: loss 3.5180, time 170.79ms, mfu 5.85%
iter 2735: loss 3.6664, time 170.98ms, mfu 5.84%
iter 2736: loss 3.7752, time 170.20ms, mfu 5.84%
iter 2737: loss 3.7797, time 169.39ms, mfu 5.84%
iter 2738: loss 4.0840, time 170.45ms, mfu 5.84%
iter 2739: loss 3.7186, time 165.30ms, mfu 5.86%
iter 2740: loss 3.6237, time 171.48ms, mfu 5.85%
iter 2741: loss 3.5481, time 170.08ms, mfu 5.85%
iter 2742: loss 3.6820, time 170.56ms, mfu 5.84%
iter 2743: loss 3.8237, time 168.89ms, mfu 5.85%
iter 2744: loss 3.6532, time 164.62ms, mfu 5.87%
iter 2745: loss 3.3955, time 171.74ms, mfu 5.86%
iter 2746: loss 3.6229, time 172.53ms, mfu 5.85%
iter 2747: loss 3.7146, time 170.23ms, mfu 5.84%
iter 2748: loss 3.7988, time 168.67ms, mfu 5.85%
iter 2749: loss 3.7022, time 167.40ms, mfu 5.86%
step 2750: train loss 3.5330, val loss 3.3907
saving checkpoint to out
iter 2750: loss 3.8160, time 6371.25ms, mfu 5.29%
iter 2751: loss 3.8531, time 174.26ms, mfu 5.33%
iter 2752: loss 3.4099, time 170.83ms, mfu 5.37%
iter 2753: loss 3.4410, time 167.52ms, mfu 5.43%
iter 2754: loss 3.7008, time 169.18ms, mfu 5.47%
iter 2755: loss 3.8986, time 169.73ms, mfu 5.51%
iter 2756: loss 3.4393, time 170.79ms, mfu 5.54%
iter 2757: loss 3.7237, time 173.62ms, mfu 5.56%
iter 2758: loss 3.5718, time 168.73ms, mfu 5.59%
iter 2759: loss 3.6071, time 166.90ms, mfu 5.62%
iter 2760: loss 3.7308, time 168.31ms, mfu 5.65%
iter 2761: loss 3.3816, time 172.04ms, mfu 5.66%
iter 2762: loss 3.6182, time 169.89ms, mfu 5.68%
iter 2763: loss 3.4819, time 170.07ms, mfu 5.70%
iter 2764: loss 3.5972, time 170.98ms, mfu 5.71%
iter 2765: loss 3.7106, time 169.36ms, mfu 5.72%
iter 2766: loss 3.8071, time 167.89ms, mfu 5.74%
iter 2767: loss 3.8691, time 169.77ms, mfu 5.75%
iter 2768: loss 3.7870, time 179.40ms, mfu 5.73%
iter 2769: loss 3.8929, time 162.11ms, mfu 5.77%
iter 2770: loss 3.6063, time 170.92ms, mfu 5.77%
iter 2771: loss 3.2907, time 167.91ms, mfu 5.79%
iter 2772: loss 3.5361, time 165.39ms, mfu 5.81%
iter 2773: loss 3.5274, time 173.55ms, mfu 5.80%
iter 2774: loss 3.8872, time 170.43ms, mfu 5.80%
iter 2775: loss 3.6469, time 171.01ms, mfu 5.80%
iter 2776: loss 3.5985, time 171.84ms, mfu 5.80%
iter 2777: loss 3.6388, time 168.47ms, mfu 5.81%
iter 2778: loss 3.6745, time 165.59ms, mfu 5.82%
iter 2779: loss 3.4310, time 171.78ms, mfu 5.82%
iter 2780: loss 3.4706, time 171.52ms, mfu 5.82%
iter 2781: loss 3.7021, time 170.80ms, mfu 5.82%
iter 2782: loss 3.1815, time 170.06ms, mfu 5.82%
iter 2783: loss 3.7947, time 166.90ms, mfu 5.83%
iter 2784: loss 3.3305, time 171.55ms, mfu 5.83%
iter 2785: loss 3.4174, time 168.08ms, mfu 5.83%
iter 2786: loss 3.6340, time 170.66ms, mfu 5.83%
iter 2787: loss 3.6740, time 170.95ms, mfu 5.83%
iter 2788: loss 3.6578, time 166.63ms, mfu 5.84%
iter 2789: loss 3.7914, time 170.39ms, mfu 5.84%
iter 2790: loss 3.6482, time 168.51ms, mfu 5.84%
iter 2791: loss 3.6008, time 171.84ms, mfu 5.84%
iter 2792: loss 4.0712, time 170.37ms, mfu 5.84%
iter 2793: loss 3.4474, time 171.31ms, mfu 5.83%
iter 2794: loss 3.5606, time 172.52ms, mfu 5.82%
iter 2795: loss 3.5708, time 166.41ms, mfu 5.84%
iter 2796: loss 3.4118, time 170.84ms, mfu 5.83%
iter 2797: loss 3.6240, time 168.14ms, mfu 5.84%
iter 2798: loss 3.6926, time 170.82ms, mfu 5.84%
iter 2799: loss 3.6767, time 170.60ms, mfu 5.83%
iter 2800: loss 3.7376, time 170.66ms, mfu 5.83%
iter 2801: loss 3.8983, time 165.43ms, mfu 5.85%
iter 2802: loss 3.5896, time 172.27ms, mfu 5.84%
iter 2803: loss 3.5488, time 170.23ms, mfu 5.84%
iter 2804: loss 3.6503, time 170.12ms, mfu 5.84%
iter 2805: loss 3.6682, time 171.25ms, mfu 5.83%
iter 2806: loss 3.4670, time 170.70ms, mfu 5.83%
iter 2807: loss 4.0639, time 164.28ms, mfu 5.85%
iter 2808: loss 3.3292, time 172.29ms, mfu 5.84%
iter 2809: loss 3.7155, time 169.82ms, mfu 5.84%
iter 2810: loss 3.6383, time 170.75ms, mfu 5.84%
iter 2811: loss 3.4946, time 171.53ms, mfu 5.83%
iter 2812: loss 3.5358, time 166.40ms, mfu 5.85%
iter 2813: loss 3.3362, time 173.45ms, mfu 5.83%
iter 2814: loss 3.5426, time 168.53ms, mfu 5.84%
iter 2815: loss 3.6230, time 170.69ms, mfu 5.84%
iter 2816: loss 3.3881, time 169.63ms, mfu 5.84%
iter 2817: loss 3.5082, time 170.30ms, mfu 5.84%
iter 2818: loss 3.7830, time 171.53ms, mfu 5.83%
iter 2819: loss 3.6258, time 163.88ms, mfu 5.85%
iter 2820: loss 3.7984, time 171.29ms, mfu 5.85%
iter 2821: loss 3.4764, time 170.77ms, mfu 5.84%
iter 2822: loss 3.4734, time 170.49ms, mfu 5.84%
iter 2823: loss 3.6418, time 170.62ms, mfu 5.84%
iter 2824: loss 3.4192, time 166.90ms, mfu 5.85%
iter 2825: loss 3.6864, time 173.71ms, mfu 5.84%
iter 2826: loss 3.3731, time 167.56ms, mfu 5.84%
iter 2827: loss 3.6277, time 169.73ms, mfu 5.84%
iter 2828: loss 3.4605, time 170.45ms, mfu 5.84%
iter 2829: loss 3.9710, time 169.90ms, mfu 5.84%
iter 2830: loss 3.6215, time 164.21ms, mfu 5.86%
iter 2831: loss 3.5968, time 171.34ms, mfu 5.85%
iter 2832: loss 3.6623, time 173.50ms, mfu 5.84%
iter 2833: loss 3.5367, time 171.22ms, mfu 5.84%
iter 2834: loss 3.4549, time 171.14ms, mfu 5.83%
iter 2835: loss 3.4659, time 170.35ms, mfu 5.83%
iter 2836: loss 3.6209, time 169.21ms, mfu 5.83%
iter 2837: loss 3.3722, time 166.93ms, mfu 5.85%
iter 2838: loss 3.6911, time 172.66ms, mfu 5.84%
iter 2839: loss 3.4088, time 168.96ms, mfu 5.84%
iter 2840: loss 3.6338, time 171.25ms, mfu 5.83%
iter 2841: loss 3.4644, time 170.10ms, mfu 5.83%
iter 2842: loss 3.7944, time 169.61ms, mfu 5.84%
iter 2843: loss 3.8221, time 165.27ms, mfu 5.85%
iter 2844: loss 3.5103, time 173.93ms, mfu 5.84%
iter 2845: loss 3.5097, time 169.33ms, mfu 5.84%
iter 2846: loss 3.6404, time 171.25ms, mfu 5.83%
iter 2847: loss 3.9875, time 170.08ms, mfu 5.83%
iter 2848: loss 3.6202, time 167.16ms, mfu 5.84%
iter 2849: loss 3.4572, time 171.28ms, mfu 5.84%
iter 2850: loss 3.7940, time 170.00ms, mfu 5.84%
iter 2851: loss 3.6922, time 169.53ms, mfu 5.84%
iter 2852: loss 3.5918, time 172.76ms, mfu 5.83%
iter 2853: loss 3.5481, time 168.48ms, mfu 5.84%
iter 2854: loss 3.4490, time 164.70ms, mfu 5.86%
iter 2855: loss 3.6366, time 174.69ms, mfu 5.84%
iter 2856: loss 3.6486, time 169.89ms, mfu 5.84%
iter 2857: loss 3.7741, time 169.49ms, mfu 5.84%
iter 2858: loss 3.5858, time 173.90ms, mfu 5.83%
iter 2859: loss 3.7922, time 169.89ms, mfu 5.83%
iter 2860: loss 3.6313, time 169.39ms, mfu 5.83%
iter 2861: loss 3.3608, time 171.53ms, mfu 5.83%
iter 2862: loss 3.7708, time 170.59ms, mfu 5.82%
iter 2863: loss 3.6596, time 167.62ms, mfu 5.83%
iter 2864: loss 3.8057, time 170.21ms, mfu 5.83%
iter 2865: loss 3.5178, time 170.32ms, mfu 5.83%
iter 2866: loss 3.8556, time 170.43ms, mfu 5.83%
iter 2867: loss 3.7083, time 169.70ms, mfu 5.83%
iter 2868: loss 3.8394, time 167.68ms, mfu 5.84%
iter 2869: loss 3.6954, time 169.82ms, mfu 5.84%
iter 2870: loss 3.5793, time 170.51ms, mfu 5.84%
iter 2871: loss 3.5988, time 171.94ms, mfu 5.83%
iter 2872: loss 3.5071, time 171.27ms, mfu 5.83%
iter 2873: loss 3.4197, time 166.96ms, mfu 5.84%
iter 2874: loss 3.8268, time 169.88ms, mfu 5.84%
iter 2875: loss 3.6154, time 169.77ms, mfu 5.84%
iter 2876: loss 3.3659, time 170.68ms, mfu 5.84%
iter 2877: loss 3.6005, time 170.26ms, mfu 5.84%
iter 2878: loss 3.5615, time 163.91ms, mfu 5.86%
iter 2879: loss 3.6355, time 173.34ms, mfu 5.84%
iter 2880: loss 3.9116, time 169.73ms, mfu 5.84%
iter 2881: loss 3.7010, time 170.50ms, mfu 5.84%
iter 2882: loss 3.5276, time 170.17ms, mfu 5.84%
iter 2883: loss 3.8199, time 168.18ms, mfu 5.85%
iter 2884: loss 3.6490, time 169.19ms, mfu 5.85%
iter 2885: loss 3.5520, time 169.20ms, mfu 5.85%
iter 2886: loss 3.7206, time 171.26ms, mfu 5.84%
iter 2887: loss 3.3231, time 170.56ms, mfu 5.84%
iter 2888: loss 3.7071, time 172.08ms, mfu 5.83%
iter 2889: loss 3.6956, time 169.34ms, mfu 5.84%
iter 2890: loss 3.2712, time 164.05ms, mfu 5.86%
iter 2891: loss 3.6119, time 174.97ms, mfu 5.84%
iter 2892: loss 3.7777, time 169.82ms, mfu 5.84%
iter 2893: loss 3.4769, time 170.17ms, mfu 5.84%
iter 2894: loss 3.3886, time 170.59ms, mfu 5.84%
iter 2895: loss 3.1845, time 169.21ms, mfu 5.84%
iter 2896: loss 3.5824, time 169.38ms, mfu 5.84%
iter 2897: loss 3.4614, time 164.67ms, mfu 5.86%
iter 2898: loss 3.7997, time 174.04ms, mfu 5.84%
iter 2899: loss 3.5962, time 170.91ms, mfu 5.84%
iter 2900: loss 3.2706, time 170.29ms, mfu 5.84%
iter 2901: loss 3.8654, time 170.33ms, mfu 5.84%
iter 2902: loss 3.6945, time 168.39ms, mfu 5.84%
iter 2903: loss 3.6268, time 170.09ms, mfu 5.84%
iter 2904: loss 3.5678, time 169.08ms, mfu 5.84%
iter 2905: loss 3.6601, time 171.05ms, mfu 5.84%
iter 2906: loss 3.5304, time 169.22ms, mfu 5.84%
iter 2907: loss 3.5981, time 166.27ms, mfu 5.85%
iter 2908: loss 3.7405, time 173.20ms, mfu 5.84%
iter 2909: loss 3.4191, time 169.06ms, mfu 5.84%
iter 2910: loss 3.6502, time 171.35ms, mfu 5.84%
iter 2911: loss 3.5773, time 170.15ms, mfu 5.84%
iter 2912: loss 3.6726, time 169.45ms, mfu 5.84%
iter 2913: loss 3.7277, time 166.34ms, mfu 5.85%
iter 2914: loss 3.6484, time 172.17ms, mfu 5.84%
iter 2915: loss 3.2988, time 169.33ms, mfu 5.84%
iter 2916: loss 3.7110, time 171.39ms, mfu 5.84%
iter 2917: loss 3.7410, time 170.18ms, mfu 5.84%
iter 2918: loss 3.5569, time 170.62ms, mfu 5.84%
iter 2919: loss 3.7309, time 169.81ms, mfu 5.84%
iter 2920: loss 3.7139, time 169.43ms, mfu 5.84%
iter 2921: loss 3.5133, time 168.89ms, mfu 5.84%
iter 2922: loss 3.6706, time 169.85ms, mfu 5.84%
iter 2923: loss 3.5348, time 171.15ms, mfu 5.84%
iter 2924: loss 3.6898, time 170.25ms, mfu 5.84%
iter 2925: loss 3.5747, time 165.19ms, mfu 5.85%
iter 2926: loss 3.6577, time 172.54ms, mfu 5.84%
iter 2927: loss 3.5797, time 169.89ms, mfu 5.84%
iter 2928: loss 3.5117, time 170.99ms, mfu 5.84%
iter 2929: loss 3.3427, time 170.66ms, mfu 5.84%
iter 2930: loss 3.6324, time 168.86ms, mfu 5.84%
iter 2931: loss 3.4504, time 168.52ms, mfu 5.84%
iter 2932: loss 3.5970, time 169.34ms, mfu 5.85%
iter 2933: loss 3.5486, time 167.38ms, mfu 5.85%
iter 2934: loss 3.7222, time 172.24ms, mfu 5.84%
iter 2935: loss 3.9798, time 170.19ms, mfu 5.84%
iter 2936: loss 3.8910, time 168.93ms, mfu 5.85%
iter 2937: loss 3.8526, time 169.38ms, mfu 5.85%
iter 2938: loss 3.8067, time 171.32ms, mfu 5.84%
iter 2939: loss 3.5543, time 164.58ms, mfu 5.86%
iter 2940: loss 3.7826, time 177.21ms, mfu 5.83%
iter 2941: loss 3.5686, time 166.86ms, mfu 5.85%
iter 2942: loss 3.7240, time 169.81ms, mfu 5.84%
iter 2943: loss 3.5967, time 169.50ms, mfu 5.85%
iter 2944: loss 3.6287, time 171.35ms, mfu 5.84%
iter 2945: loss 3.7147, time 169.38ms, mfu 5.84%
iter 2946: loss 3.5031, time 165.14ms, mfu 5.86%
iter 2947: loss 3.4161, time 175.56ms, mfu 5.84%
iter 2948: loss 3.7892, time 172.26ms, mfu 5.83%
iter 2949: loss 3.3170, time 167.91ms, mfu 5.84%
iter 2950: loss 3.6278, time 170.26ms, mfu 5.84%
iter 2951: loss 3.2962, time 170.42ms, mfu 5.84%
iter 2952: loss 3.5736, time 170.86ms, mfu 5.83%
iter 2953: loss 3.7015, time 168.20ms, mfu 5.84%
iter 2954: loss 3.4420, time 168.73ms, mfu 5.84%
iter 2955: loss 3.7145, time 170.03ms, mfu 5.84%
iter 2956: loss 3.4549, time 168.85ms, mfu 5.85%
iter 2957: loss 3.5009, time 168.44ms, mfu 5.85%
iter 2958: loss 3.5590, time 175.23ms, mfu 5.83%
iter 2959: loss 3.5100, time 167.83ms, mfu 5.84%
iter 2960: loss 3.5667, time 170.34ms, mfu 5.84%
iter 2961: loss 3.6101, time 171.48ms, mfu 5.83%
iter 2962: loss 3.5306, time 168.97ms, mfu 5.84%
iter 2963: loss 3.6361, time 169.89ms, mfu 5.84%
iter 2964: loss 3.7829, time 168.10ms, mfu 5.84%
iter 2965: loss 3.8845, time 171.38ms, mfu 5.84%
iter 2966: loss 3.5338, time 168.51ms, mfu 5.84%
iter 2967: loss 3.6773, time 172.04ms, mfu 5.84%
iter 2968: loss 3.6833, time 170.18ms, mfu 5.83%
iter 2969: loss 3.3725, time 169.71ms, mfu 5.84%
iter 2970: loss 3.4593, time 171.65ms, mfu 5.83%
iter 2971: loss 3.5898, time 167.43ms, mfu 5.84%
iter 2972: loss 3.6239, time 170.38ms, mfu 5.84%
iter 2973: loss 3.5087, time 170.25ms, mfu 5.84%
iter 2974: loss 3.6277, time 169.89ms, mfu 5.84%
iter 2975: loss 3.4883, time 170.02ms, mfu 5.84%
iter 2976: loss 3.8132, time 170.11ms, mfu 5.84%
iter 2977: loss 3.4538, time 167.76ms, mfu 5.84%
iter 2978: loss 3.3351, time 170.86ms, mfu 5.84%
iter 2979: loss 3.7160, time 169.44ms, mfu 5.84%
iter 2980: loss 3.6002, time 168.70ms, mfu 5.85%
iter 2981: loss 3.5934, time 170.92ms, mfu 5.84%
iter 2982: loss 3.3801, time 169.30ms, mfu 5.84%
iter 2983: loss 3.3473, time 169.38ms, mfu 5.84%
iter 2984: loss 3.7416, time 170.04ms, mfu 5.84%
iter 2985: loss 3.5866, time 170.77ms, mfu 5.84%
iter 2986: loss 3.6436, time 168.94ms, mfu 5.84%
iter 2987: loss 3.6636, time 168.63ms, mfu 5.85%
iter 2988: loss 3.5255, time 171.55ms, mfu 5.84%
iter 2989: loss 3.6237, time 170.14ms, mfu 5.84%
iter 2990: loss 3.1505, time 170.75ms, mfu 5.84%
iter 2991: loss 3.7602, time 172.88ms, mfu 5.83%
iter 2992: loss 3.4164, time 164.24ms, mfu 5.85%
iter 2993: loss 3.5220, time 174.06ms, mfu 5.83%
iter 2994: loss 3.4566, time 165.16ms, mfu 5.85%
iter 2995: loss 3.8087, time 172.33ms, mfu 5.84%
iter 2996: loss 3.6495, time 170.18ms, mfu 5.84%
iter 2997: loss 3.6949, time 170.92ms, mfu 5.84%
iter 2998: loss 3.6235, time 168.73ms, mfu 5.84%
iter 2999: loss 3.8022, time 163.83ms, mfu 5.86%
step 3000: train loss 3.5729, val loss 3.3350
saving checkpoint to out
iter 3000: loss 3.6721, time 6409.33ms, mfu 5.29%
iter 3001: loss 3.6582, time 188.24ms, mfu 5.29%
iter 3002: loss 3.4422, time 176.86ms, mfu 5.32%
iter 3003: loss 3.5268, time 170.74ms, mfu 5.37%
iter 3004: loss 3.9040, time 170.70ms, mfu 5.41%
iter 3005: loss 3.4604, time 169.97ms, mfu 5.46%
iter 3006: loss 3.6039, time 167.18ms, mfu 5.50%
iter 3007: loss 3.6729, time 170.83ms, mfu 5.53%
iter 3008: loss 3.4916, time 169.41ms, mfu 5.57%
iter 3009: loss 3.5373, time 167.78ms, mfu 5.60%
iter 3010: loss 3.4589, time 172.06ms, mfu 5.62%
iter 3011: loss 3.7770, time 169.70ms, mfu 5.64%
iter 3012: loss 3.6218, time 169.13ms, mfu 5.66%
