Overriding config with config/gpt3-small-like-12b32b.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = True # override via command line if you like
wandb_project = 'data309gptnew'
wandb_run_name = 'GPT3-small-like12block32batch'

dataset = 'lyrics'
gradient_accumulation_steps = 1
batch_size = 12 # rough estimate  of the number of tokens in a sentence
block_size = 32 #estimate of the number of lines in a pop song

# baby GPT model :)
n_layer = 12
n_head = 12
n_embd = 768
dropout = 0.0

learning_rate = 6.0e-4 # with baby networks can afford to go a bit higher
max_iters = 4000
lr_decay_iters = 4000# make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
device = 'cuda' 
# compile = False # do not torch compile the model

Overriding: device = cuda
Overriding: compile = True
tokens per iteration will be: 384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 123,592,704 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
iter 2672: loss 4.9870, time 108.69ms, mfu 0.83%
iter 2673: loss 5.1856, time 111.46ms, mfu 0.83%
iter 2674: loss 4.8233, time 108.82ms, mfu 0.83%
iter 2675: loss 4.8167, time 114.24ms, mfu 0.83%
iter 2676: loss 4.5589, time 111.38ms, mfu 0.83%
iter 2677: loss 4.4407, time 108.38ms, mfu 0.83%
iter 2678: loss 4.6169, time 109.33ms, mfu 0.83%
iter 2679: loss 5.3538, time 114.56ms, mfu 0.83%
iter 2680: loss 4.7513, time 112.14ms, mfu 0.83%
iter 2681: loss 4.6606, time 109.00ms, mfu 0.83%
iter 2682: loss 4.7771, time 111.56ms, mfu 0.83%
iter 2683: loss 5.1119, time 112.89ms, mfu 0.82%
iter 2684: loss 4.6099, time 113.61ms, mfu 0.82%
iter 2685: loss 4.7822, time 113.16ms, mfu 0.82%
iter 2686: loss 4.3390, time 114.83ms, mfu 0.82%
iter 2687: loss 4.6970, time 109.49ms, mfu 0.82%
iter 2688: loss 4.6462, time 108.83ms, mfu 0.82%
iter 2689: loss 4.3101, time 114.32ms, mfu 0.82%
iter 2690: loss 4.1934, time 109.20ms, mfu 0.82%
iter 2691: loss 4.5151, time 113.35ms, mfu 0.82%
iter 2692: loss 4.8816, time 108.94ms, mfu 0.82%
iter 2693: loss 4.7050, time 114.26ms, mfu 0.82%
iter 2694: loss 4.1893, time 110.44ms, mfu 0.82%
iter 2695: loss 5.3008, time 111.08ms, mfu 0.82%
iter 2696: loss 4.2830, time 108.42ms, mfu 0.83%
iter 2697: loss 4.9706, time 111.78ms, mfu 0.82%
iter 2698: loss 4.5899, time 107.36ms, mfu 0.83%
iter 2699: loss 4.5324, time 112.73ms, mfu 0.83%
iter 2700: loss 4.4120, time 109.41ms, mfu 0.83%
iter 2701: loss 5.0024, time 113.77ms, mfu 0.83%
iter 2702: loss 5.1020, time 113.04ms, mfu 0.82%
iter 2703: loss 4.8531, time 110.64ms, mfu 0.82%
iter 2704: loss 4.1732, time 110.35ms, mfu 0.82%
iter 2705: loss 4.2755, time 108.86ms, mfu 0.83%
iter 2706: loss 4.4467, time 113.39ms, mfu 0.82%
iter 2707: loss 4.8387, time 112.87ms, mfu 0.82%
iter 2708: loss 4.6303, time 109.06ms, mfu 0.83%
iter 2709: loss 4.8282, time 112.18ms, mfu 0.82%
iter 2710: loss 4.2126, time 109.26ms, mfu 0.83%
iter 2711: loss 5.0546, time 112.05ms, mfu 0.83%
iter 2712: loss 4.4690, time 108.58ms, mfu 0.83%
iter 2713: loss 4.6595, time 112.07ms, mfu 0.83%
iter 2714: loss 5.0124, time 106.16ms, mfu 0.83%
iter 2715: loss 4.7358, time 115.58ms, mfu 0.83%
iter 2716: loss 4.8735, time 110.55ms, mfu 0.83%
iter 2717: loss 4.1848, time 112.09ms, mfu 0.83%
iter 2718: loss 4.7697, time 108.44ms, mfu 0.83%
iter 2719: loss 4.9077, time 113.07ms, mfu 0.83%
iter 2720: loss 4.3706, time 111.22ms, mfu 0.83%
iter 2721: loss 4.9484, time 109.71ms, mfu 0.83%
iter 2722: loss 4.9018, time 113.15ms, mfu 0.83%
iter 2723: loss 5.0447, time 108.13ms, mfu 0.83%
iter 2724: loss 5.3762, time 109.13ms, mfu 0.83%
iter 2725: loss 5.0327, time 107.86ms, mfu 0.83%
iter 2726: loss 4.8399, time 115.79ms, mfu 0.83%
iter 2727: loss 4.8698, time 110.21ms, mfu 0.83%
iter 2728: loss 4.4035, time 113.17ms, mfu 0.83%
iter 2729: loss 4.4207, time 111.19ms, mfu 0.83%
iter 2730: loss 4.4470, time 113.47ms, mfu 0.82%
iter 2731: loss 5.0323, time 110.08ms, mfu 0.82%
iter 2732: loss 4.5314, time 109.20ms, mfu 0.83%
iter 2733: loss 4.4420, time 110.80ms, mfu 0.83%
iter 2734: loss 5.1221, time 108.04ms, mfu 0.83%
iter 2735: loss 4.6490, time 112.70ms, mfu 0.83%
iter 2736: loss 4.8719, time 108.98ms, mfu 0.83%
iter 2737: loss 5.0225, time 114.08ms, mfu 0.83%
iter 2738: loss 4.5447, time 111.08ms, mfu 0.83%
iter 2739: loss 4.9305, time 114.11ms, mfu 0.82%
iter 2740: loss 4.8282, time 110.00ms, mfu 0.82%
iter 2741: loss 4.8353, time 112.54ms, mfu 0.82%
iter 2742: loss 4.8495, time 114.68ms, mfu 0.82%
iter 2743: loss 4.6618, time 107.92ms, mfu 0.82%
iter 2744: loss 4.5101, time 111.02ms, mfu 0.82%
iter 2745: loss 4.2738, time 114.90ms, mfu 0.82%
iter 2746: loss 5.1509, time 112.69ms, mfu 0.82%
iter 2747: loss 4.5794, time 111.23ms, mfu 0.82%
iter 2748: loss 5.2693, time 112.38ms, mfu 0.82%
iter 2749: loss 4.1880, time 111.70ms, mfu 0.82%
step 2750: train loss 4.7728, val loss 4.5983
iter 2750: loss 4.8030, time 315.82ms, mfu 0.77%
iter 2751: loss 4.4576, time 114.77ms, mfu 0.77%
iter 2752: loss 5.3409, time 110.97ms, mfu 0.78%
iter 2753: loss 4.6118, time 110.10ms, mfu 0.78%
iter 2754: loss 5.1337, time 111.61ms, mfu 0.79%
iter 2755: loss 5.0826, time 110.38ms, mfu 0.79%
iter 2756: loss 4.5698, time 108.36ms, mfu 0.80%
iter 2757: loss 5.0113, time 114.40ms, mfu 0.80%
iter 2758: loss 4.8027, time 110.88ms, mfu 0.80%
iter 2759: loss 4.8881, time 110.26ms, mfu 0.80%
iter 2760: loss 4.3280, time 109.99ms, mfu 0.81%
iter 2761: loss 5.1296, time 112.44ms, mfu 0.81%
iter 2762: loss 4.3999, time 107.26ms, mfu 0.81%
iter 2763: loss 4.7165, time 115.38ms, mfu 0.81%
iter 2764: loss 4.8522, time 109.10ms, mfu 0.81%
iter 2765: loss 4.6719, time 109.80ms, mfu 0.82%
iter 2766: loss 4.4270, time 114.20ms, mfu 0.81%
iter 2767: loss 5.5045, time 113.67ms, mfu 0.81%
iter 2768: loss 4.6052, time 111.40ms, mfu 0.81%
iter 2769: loss 4.7713, time 110.59ms, mfu 0.82%
iter 2770: loss 4.3360, time 112.84ms, mfu 0.82%
iter 2771: loss 4.1523, time 115.62ms, mfu 0.81%
iter 2772: loss 5.1803, time 112.93ms, mfu 0.81%
iter 2773: loss 4.8266, time 108.78ms, mfu 0.82%
iter 2774: loss 4.6820, time 111.12ms, mfu 0.82%
iter 2775: loss 4.8965, time 110.37ms, mfu 0.82%
iter 2776: loss 4.7483, time 110.90ms, mfu 0.82%
iter 2777: loss 4.1451, time 111.75ms, mfu 0.82%
iter 2778: loss 4.2098, time 107.50ms, mfu 0.82%
iter 2779: loss 4.4672, time 114.44ms, mfu 0.82%
iter 2780: loss 4.5286, time 108.99ms, mfu 0.82%
iter 2781: loss 4.7188, time 114.15ms, mfu 0.82%
iter 2782: loss 4.6316, time 108.80ms, mfu 0.82%
iter 2783: loss 4.7372, time 108.49ms, mfu 0.83%
iter 2784: loss 5.0544, time 114.46ms, mfu 0.82%
iter 2785: loss 4.6165, time 112.48ms, mfu 0.82%
iter 2786: loss 4.4584, time 110.61ms, mfu 0.82%
iter 2787: loss 5.1931, time 108.84ms, mfu 0.82%
iter 2788: loss 4.7084, time 109.60ms, mfu 0.83%
iter 2789: loss 4.5844, time 108.28ms, mfu 0.83%
iter 2790: loss 4.8907, time 114.52ms, mfu 0.83%
iter 2791: loss 4.4616, time 110.58ms, mfu 0.83%
iter 2792: loss 4.6733, time 111.15ms, mfu 0.83%
iter 2793: loss 4.5478, time 110.13ms, mfu 0.83%
iter 2794: loss 4.7272, time 113.58ms, mfu 0.82%
iter 2795: loss 5.2046, time 111.63ms, mfu 0.82%
iter 2796: loss 4.9805, time 113.68ms, mfu 0.82%
iter 2797: loss 4.5475, time 108.71ms, mfu 0.82%
iter 2798: loss 4.6517, time 109.02ms, mfu 0.83%
iter 2799: loss 4.7878, time 113.23ms, mfu 0.82%
iter 2800: loss 4.7368, time 108.70ms, mfu 0.83%
iter 2801: loss 4.4993, time 111.68ms, mfu 0.83%
iter 2802: loss 4.5296, time 110.02ms, mfu 0.83%
iter 2803: loss 5.0932, time 112.96ms, mfu 0.83%
iter 2804: loss 4.6725, time 108.73ms, mfu 0.83%
iter 2805: loss 4.6996, time 111.29ms, mfu 0.83%
iter 2806: loss 4.4703, time 110.50ms, mfu 0.83%
iter 2807: loss 4.9748, time 111.08ms, mfu 0.83%
iter 2808: loss 4.4846, time 112.08ms, mfu 0.83%
iter 2809: loss 4.7221, time 108.49ms, mfu 0.83%
iter 2810: loss 4.8484, time 113.75ms, mfu 0.83%
iter 2811: loss 4.9548, time 108.75ms, mfu 0.83%
iter 2812: loss 5.4502, time 113.52ms, mfu 0.83%
iter 2813: loss 5.0958, time 109.97ms, mfu 0.83%
iter 2814: loss 5.2354, time 109.74ms, mfu 0.83%
iter 2815: loss 4.5741, time 108.36ms, mfu 0.83%
iter 2816: loss 4.9230, time 114.12ms, mfu 0.83%
iter 2817: loss 5.0156, time 111.24ms, mfu 0.83%
iter 2818: loss 4.7551, time 112.13ms, mfu 0.83%
iter 2819: loss 4.1386, time 108.62ms, mfu 0.83%
iter 2820: loss 5.0892, time 107.93ms, mfu 0.83%
iter 2821: loss 4.9914, time 115.31ms, mfu 0.83%
iter 2822: loss 4.6949, time 109.81ms, mfu 0.83%
iter 2823: loss 5.2473, time 111.31ms, mfu 0.83%
iter 2824: loss 4.8391, time 108.64ms, mfu 0.83%
iter 2825: loss 4.5453, time 116.21ms, mfu 0.82%
iter 2826: loss 4.9545, time 113.42ms, mfu 0.82%
iter 2827: loss 4.5838, time 112.66ms, mfu 0.82%
iter 2828: loss 4.7060, time 115.26ms, mfu 0.82%
iter 2829: loss 4.4504, time 112.94ms, mfu 0.82%
iter 2830: loss 4.2065, time 110.88ms, mfu 0.82%
iter 2831: loss 5.2225, time 108.84ms, mfu 0.82%
iter 2832: loss 4.8697, time 110.75ms, mfu 0.82%
iter 2833: loss 5.1813, time 111.19ms, mfu 0.82%
iter 2834: loss 5.0006, time 111.75ms, mfu 0.82%
iter 2835: loss 4.4312, time 110.41ms, mfu 0.82%
iter 2836: loss 4.2324, time 111.79ms, mfu 0.82%
iter 2837: loss 4.5014, time 108.28ms, mfu 0.83%
iter 2838: loss 5.2836, time 111.90ms, mfu 0.82%
iter 2839: loss 4.9284, time 113.67ms, mfu 0.82%
iter 2840: loss 4.4462, time 110.66ms, mfu 0.82%
iter 2841: loss 4.5425, time 108.70ms, mfu 0.83%
iter 2842: loss 4.8779, time 109.81ms, mfu 0.83%
iter 2843: loss 4.5850, time 108.35ms, mfu 0.83%
iter 2844: loss 5.1454, time 115.15ms, mfu 0.83%
iter 2845: loss 4.5986, time 115.87ms, mfu 0.82%
iter 2846: loss 4.3340, time 110.72ms, mfu 0.82%
iter 2847: loss 4.8561, time 113.56ms, mfu 0.82%
iter 2848: loss 4.5671, time 114.48ms, mfu 0.82%
iter 2849: loss 5.2090, time 110.52ms, mfu 0.82%
iter 2850: loss 4.5696, time 109.97ms, mfu 0.82%
iter 2851: loss 4.2839, time 110.99ms, mfu 0.82%
iter 2852: loss 4.3603, time 108.23ms, mfu 0.82%
iter 2853: loss 5.0486, time 115.18ms, mfu 0.82%
iter 2854: loss 4.8085, time 113.32ms, mfu 0.82%
iter 2855: loss 4.7061, time 113.33ms, mfu 0.82%
iter 2856: loss 4.9268, time 114.46ms, mfu 0.82%
iter 2857: loss 4.5739, time 112.39ms, mfu 0.82%
iter 2858: loss 4.6581, time 110.71ms, mfu 0.82%
iter 2859: loss 5.0126, time 107.68ms, mfu 0.82%
iter 2860: loss 4.2908, time 114.12ms, mfu 0.82%
iter 2861: loss 5.4222, time 113.51ms, mfu 0.82%
iter 2862: loss 4.7899, time 108.87ms, mfu 0.82%
iter 2863: loss 4.7818, time 111.91ms, mfu 0.82%
iter 2864: loss 5.2484, time 107.78ms, mfu 0.82%
iter 2865: loss 5.2430, time 112.17ms, mfu 0.82%
iter 2866: loss 4.5425, time 110.95ms, mfu 0.82%
iter 2867: loss 4.3324, time 110.43ms, mfu 0.82%
iter 2868: loss 4.1308, time 106.20ms, mfu 0.83%
iter 2869: loss 5.0990, time 115.81ms, mfu 0.82%
iter 2870: loss 5.1075, time 109.27ms, mfu 0.83%
iter 2871: loss 4.6259, time 112.76ms, mfu 0.82%
iter 2872: loss 4.4433, time 110.51ms, mfu 0.83%
iter 2873: loss 4.8099, time 109.62ms, mfu 0.83%
iter 2874: loss 4.3992, time 108.17ms, mfu 0.83%
iter 2875: loss 4.6606, time 115.31ms, mfu 0.83%
iter 2876: loss 4.9248, time 112.68ms, mfu 0.82%
iter 2877: loss 3.9452, time 108.50ms, mfu 0.83%
iter 2878: loss 5.1673, time 111.46ms, mfu 0.83%
iter 2879: loss 4.8236, time 106.58ms, mfu 0.83%
iter 2880: loss 4.3737, time 114.90ms, mfu 0.83%
iter 2881: loss 4.3281, time 111.66ms, mfu 0.83%
iter 2882: loss 4.4884, time 110.25ms, mfu 0.83%
iter 2883: loss 4.6041, time 112.67ms, mfu 0.83%
iter 2884: loss 4.4626, time 114.03ms, mfu 0.82%
iter 2885: loss 4.9436, time 108.47ms, mfu 0.83%
iter 2886: loss 3.9992, time 108.84ms, mfu 0.83%
iter 2887: loss 4.6604, time 111.54ms, mfu 0.83%
iter 2888: loss 4.8457, time 107.55ms, mfu 0.83%
iter 2889: loss 4.6111, time 114.52ms, mfu 0.83%
iter 2890: loss 5.3351, time 110.76ms, mfu 0.83%
iter 2891: loss 5.4144, time 110.00ms, mfu 0.83%
iter 2892: loss 4.3752, time 108.10ms, mfu 0.83%
iter 2893: loss 5.3935, time 114.91ms, mfu 0.83%
iter 2894: loss 4.8562, time 109.12ms, mfu 0.83%
iter 2895: loss 4.9186, time 110.85ms, mfu 0.83%
iter 2896: loss 5.1071, time 110.24ms, mfu 0.83%
iter 2897: loss 4.5531, time 111.32ms, mfu 0.83%
iter 2898: loss 4.8232, time 111.95ms, mfu 0.83%
iter 2899: loss 4.3970, time 108.31ms, mfu 0.83%
iter 2900: loss 4.1007, time 114.47ms, mfu 0.83%
iter 2901: loss 5.0758, time 108.87ms, mfu 0.83%
iter 2902: loss 4.3815, time 113.26ms, mfu 0.83%
iter 2903: loss 4.6042, time 109.38ms, mfu 0.83%
iter 2904: loss 4.5302, time 111.49ms, mfu 0.83%
iter 2905: loss 3.9785, time 109.62ms, mfu 0.83%
iter 2906: loss 4.5842, time 110.80ms, mfu 0.83%
iter 2907: loss 4.9959, time 114.11ms, mfu 0.83%
iter 2908: loss 4.7037, time 108.22ms, mfu 0.83%
iter 2909: loss 4.5549, time 107.80ms, mfu 0.83%
iter 2910: loss 4.5642, time 114.18ms, mfu 0.83%
iter 2911: loss 4.8480, time 112.92ms, mfu 0.83%
iter 2912: loss 4.4731, time 109.47ms, mfu 0.83%
iter 2913: loss 4.5939, time 113.90ms, mfu 0.82%
iter 2914: loss 4.1959, time 111.16ms, mfu 0.82%
iter 2915: loss 4.9641, time 109.85ms, mfu 0.83%
iter 2916: loss 4.4593, time 109.64ms, mfu 0.83%
iter 2917: loss 4.6111, time 110.45ms, mfu 0.83%
iter 2918: loss 4.7517, time 106.34ms, mfu 0.83%
iter 2919: loss 4.9720, time 114.28ms, mfu 0.83%
iter 2920: loss 4.9934, time 111.77ms, mfu 0.83%
iter 2921: loss 4.3440, time 108.23ms, mfu 0.83%
iter 2922: loss 4.5110, time 114.22ms, mfu 0.83%
iter 2923: loss 4.7030, time 114.42ms, mfu 0.82%
iter 2924: loss 4.8168, time 109.26ms, mfu 0.83%
iter 2925: loss 4.6130, time 111.10ms, mfu 0.83%
iter 2926: loss 5.0151, time 110.84ms, mfu 0.83%
iter 2927: loss 4.5537, time 108.44ms, mfu 0.83%
iter 2928: loss 4.7033, time 109.16ms, mfu 0.83%
iter 2929: loss 4.8695, time 114.02ms, mfu 0.83%
iter 2930: loss 5.2157, time 109.94ms, mfu 0.83%
iter 2931: loss 4.5421, time 110.99ms, mfu 0.83%
iter 2932: loss 4.9287, time 109.25ms, mfu 0.83%
iter 2933: loss 4.4423, time 111.86ms, mfu 0.83%
iter 2934: loss 4.9431, time 112.31ms, mfu 0.83%
iter 2935: loss 4.5730, time 111.61ms, mfu 0.83%
iter 2936: loss 5.0693, time 109.82ms, mfu 0.83%
iter 2937: loss 4.5227, time 111.43ms, mfu 0.83%
iter 2938: loss 4.2412, time 111.79ms, mfu 0.83%
iter 2939: loss 4.5902, time 112.29ms, mfu 0.82%
iter 2940: loss 4.3456, time 112.19ms, mfu 0.82%
iter 2941: loss 5.8872, time 107.88ms, mfu 0.83%
iter 2942: loss 4.6378, time 114.09ms, mfu 0.82%
iter 2943: loss 4.8349, time 113.79ms, mfu 0.82%
iter 2944: loss 4.8156, time 113.97ms, mfu 0.82%
iter 2945: loss 4.5246, time 112.39ms, mfu 0.82%
iter 2946: loss 5.1633, time 113.21ms, mfu 0.82%
iter 2947: loss 5.2537, time 113.16ms, mfu 0.82%
iter 2948: loss 4.9494, time 114.26ms, mfu 0.82%
iter 2949: loss 4.3866, time 107.78ms, mfu 0.82%
iter 2950: loss 4.4415, time 114.70ms, mfu 0.82%
iter 2951: loss 4.4962, time 109.68ms, mfu 0.82%
iter 2952: loss 5.2450, time 108.07ms, mfu 0.82%
iter 2953: loss 4.9155, time 113.92ms, mfu 0.82%
iter 2954: loss 4.1389, time 113.39ms, mfu 0.82%
iter 2955: loss 4.9209, time 113.44ms, mfu 0.82%
iter 2956: loss 4.5191, time 112.88ms, mfu 0.82%
iter 2957: loss 5.2533, time 112.04ms, mfu 0.82%
iter 2958: loss 4.8203, time 113.83ms, mfu 0.82%
iter 2959: loss 4.6664, time 111.49ms, mfu 0.82%
iter 2960: loss 4.4883, time 110.11ms, mfu 0.82%
iter 2961: loss 4.8044, time 110.39ms, mfu 0.82%
iter 2962: loss 4.4539, time 108.91ms, mfu 0.82%
iter 2963: loss 5.0772, time 113.98ms, mfu 0.82%
iter 2964: loss 4.4293, time 113.36ms, mfu 0.82%
iter 2965: loss 4.6818, time 112.71ms, mfu 0.82%
iter 2966: loss 4.7438, time 112.69ms, mfu 0.82%
iter 2967: loss 4.5411, time 112.22ms, mfu 0.82%
iter 2968: loss 4.5753, time 114.96ms, mfu 0.82%
iter 2969: loss 5.5070, time 110.71ms, mfu 0.82%
iter 2970: loss 4.9870, time 112.79ms, mfu 0.82%
iter 2971: loss 5.0899, time 114.24ms, mfu 0.82%
iter 2972: loss 4.9834, time 115.91ms, mfu 0.81%
iter 2973: loss 4.2519, time 112.32ms, mfu 0.81%
iter 2974: loss 4.8695, time 112.82ms, mfu 0.81%
iter 2975: loss 4.7582, time 111.26ms, mfu 0.81%
iter 2976: loss 4.4036, time 112.63ms, mfu 0.81%
iter 2977: loss 5.0842, time 114.50ms, mfu 0.81%
iter 2978: loss 4.6519, time 110.87ms, mfu 0.81%
iter 2979: loss 4.4174, time 112.42ms, mfu 0.81%
iter 2980: loss 4.5789, time 110.22ms, mfu 0.82%
iter 2981: loss 5.0973, time 110.12ms, mfu 0.82%
iter 2982: loss 4.6246, time 108.03ms, mfu 0.82%
iter 2983: loss 4.5978, time 114.82ms, mfu 0.82%
iter 2984: loss 5.1217, time 112.71ms, mfu 0.82%
iter 2985: loss 4.5428, time 111.71ms, mfu 0.82%
iter 2986: loss 5.1140, time 112.49ms, mfu 0.82%
iter 2987: loss 4.0987, time 112.70ms, mfu 0.82%
iter 2988: loss 4.7611, time 112.83ms, mfu 0.82%
iter 2989: loss 4.0519, time 114.70ms, mfu 0.82%
iter 2990: loss 4.4923, time 112.25ms, mfu 0.82%
iter 2991: loss 4.3423, time 110.95ms, mfu 0.82%
iter 2992: loss 4.5618, time 112.80ms, mfu 0.82%
iter 2993: loss 4.5325, time 113.69ms, mfu 0.82%
iter 2994: loss 5.2798, time 114.47ms, mfu 0.81%
iter 2995: loss 4.4449, time 112.55ms, mfu 0.81%
iter 2996: loss 5.0044, time 112.50ms, mfu 0.81%
iter 2997: loss 4.7937, time 113.01ms, mfu 0.81%
iter 2998: loss 4.8090, time 113.93ms, mfu 0.81%
iter 2999: loss 4.5735, time 112.49ms, mfu 0.81%
step 3000: train loss 4.7369, val loss 4.5874
iter 3000: loss 4.1602, time 318.00ms, mfu 0.76%
iter 3001: loss 4.5292, time 114.12ms, mfu 0.76%
iter 3002: loss 4.2803, time 112.45ms, mfu 0.77%
iter 3003: loss 4.8024, time 112.67ms, mfu 0.77%
iter 3004: loss 4.4783, time 112.32ms, mfu 0.78%
iter 3005: loss 4.7413, time 112.96ms, mfu 0.78%
iter 3006: loss 4.5909, time 114.74ms, mfu 0.78%
iter 3007: loss 5.2874, time 111.49ms, mfu 0.79%
iter 3008: loss 4.2329, time 109.26ms, mfu 0.79%
iter 3009: loss 4.7815, time 110.30ms, mfu 0.80%
iter 3010: loss 5.2732, time 107.86ms, mfu 0.80%
iter 3011: loss 4.6756, time 113.86ms, mfu 0.80%
iter 3012: loss 4.2573, time 111.20ms, mfu 0.80%
iter 3013: loss 4.5621, time 111.93ms, mfu 0.81%
iter 3014: loss 4.4444, time 110.86ms, mfu 0.81%
iter 3015: loss 4.4179, time 111.86ms, mfu 0.81%
iter 3016: loss 4.7596, time 109.79ms, mfu 0.81%
iter 3017: loss 4.6721, time 111.82ms, mfu 0.81%
iter 3018: loss 4.6519, time 109.95ms, mfu 0.81%
iter 3019: loss 4.2396, time 111.71ms, mfu 0.82%
iter 3020: loss 5.0779, time 109.96ms, mfu 0.82%
iter 3021: loss 5.2003, time 113.48ms, mfu 0.82%
iter 3022: loss 4.2760, time 111.27ms, mfu 0.82%
iter 3023: loss 4.6586, time 110.46ms, mfu 0.82%
iter 3024: loss 4.5619, time 112.11ms, mfu 0.82%
iter 3025: loss 4.5693, time 111.86ms, mfu 0.82%
iter 3026: loss 4.4608, time 112.75ms, mfu 0.82%
iter 3027: loss 5.0713, time 116.29ms, mfu 0.82%
iter 3028: loss 4.6932, time 113.41ms, mfu 0.81%
iter 3029: loss 4.4266, time 110.94ms, mfu 0.82%
iter 3030: loss 5.1388, time 113.11ms, mfu 0.82%
iter 3031: loss 4.9374, time 111.98ms, mfu 0.82%
iter 3032: loss 4.8460, time 115.09ms, mfu 0.81%
iter 3033: loss 4.9124, time 113.01ms, mfu 0.81%
iter 3034: loss 4.0930, time 110.39ms, mfu 0.82%
iter 3035: loss 5.0750, time 113.10ms, mfu 0.81%
iter 3036: loss 4.3920, time 113.40ms, mfu 0.81%
iter 3037: loss 4.6952, time 114.98ms, mfu 0.81%
iter 3038: loss 4.9249, time 112.42ms, mfu 0.81%
iter 3039: loss 4.7255, time 113.19ms, mfu 0.81%
iter 3040: loss 4.6162, time 113.43ms, mfu 0.81%
iter 3041: loss 4.8983, time 114.60ms, mfu 0.81%
iter 3042: loss 4.4934, time 112.90ms, mfu 0.81%
iter 3043: loss 4.6061, time 113.18ms, mfu 0.81%
iter 3044: loss 4.3872, time 112.34ms, mfu 0.81%
iter 3045: loss 3.9594, time 114.12ms, mfu 0.81%
iter 3046: loss 4.8472, time 115.70ms, mfu 0.81%
iter 3047: loss 4.7359, time 111.44ms, mfu 0.81%
iter 3048: loss 4.5637, time 113.04ms, mfu 0.81%
iter 3049: loss 4.7526, time 114.75ms, mfu 0.81%
iter 3050: loss 4.4613, time 109.96ms, mfu 0.81%
iter 3051: loss 4.9147, time 109.75ms, mfu 0.81%
iter 3052: loss 5.2768, time 111.01ms, mfu 0.82%
iter 3053: loss 4.9130, time 113.65ms, mfu 0.81%
iter 3054: loss 4.6010, time 111.11ms, mfu 0.82%
iter 3055: loss 4.7872, time 112.86ms, mfu 0.82%
iter 3056: loss 4.8074, time 116.12ms, mfu 0.81%
iter 3057: loss 4.5979, time 114.59ms, mfu 0.81%
iter 3058: loss 4.1211, time 110.43ms, mfu 0.81%
iter 3059: loss 5.0987, time 111.86ms, mfu 0.81%
iter 3060: loss 4.6489, time 111.83ms, mfu 0.81%
iter 3061: loss 4.4960, time 112.14ms, mfu 0.81%
iter 3062: loss 4.8249, time 112.09ms, mfu 0.82%
iter 3063: loss 5.6623, time 113.84ms, mfu 0.81%
iter 3064: loss 4.6001, time 113.82ms, mfu 0.81%
iter 3065: loss 5.0261, time 111.72ms, mfu 0.81%
iter 3066: loss 4.8242, time 113.08ms, mfu 0.81%
iter 3067: loss 4.6208, time 112.70ms, mfu 0.81%
iter 3068: loss 5.1188, time 114.80ms, mfu 0.81%
iter 3069: loss 4.7371, time 110.78ms, mfu 0.81%
iter 3070: loss 4.5200, time 113.38ms, mfu 0.81%
iter 3071: loss 4.8812, time 112.37ms, mfu 0.81%
iter 3072: loss 4.3715, time 111.43ms, mfu 0.81%
iter 3073: loss 4.7192, time 113.04ms, mfu 0.81%
iter 3074: loss 5.1435, time 116.43ms, mfu 0.81%
iter 3075: loss 4.5510, time 112.31ms, mfu 0.81%
iter 3076: loss 4.9329, time 112.43ms, mfu 0.81%
iter 3077: loss 4.4344, time 115.41ms, mfu 0.81%
iter 3078: loss 4.9088, time 113.73ms, mfu 0.81%
iter 3079: loss 4.5812, time 113.42ms, mfu 0.81%
iter 3080: loss 5.0116, time 111.05ms, mfu 0.81%
iter 3081: loss 4.9698, time 109.15ms, mfu 0.81%
iter 3082: loss 4.6772, time 112.56ms, mfu 0.81%
iter 3083: loss 4.5324, time 110.61ms, mfu 0.82%
iter 3084: loss 4.6237, time 112.15ms, mfu 0.82%
iter 3085: loss 5.0830, time 115.04ms, mfu 0.81%
iter 3086: loss 4.9336, time 115.56ms, mfu 0.81%
iter 3087: loss 4.0218, time 108.63ms, mfu 0.82%
iter 3088: loss 4.6172, time 109.90ms, mfu 0.82%
iter 3089: loss 4.7332, time 107.17ms, mfu 0.82%
iter 3090: loss 4.3140, time 113.53ms, mfu 0.82%
iter 3091: loss 4.9753, time 114.71ms, mfu 0.82%
iter 3092: loss 4.7941, time 111.66ms, mfu 0.82%
iter 3093: loss 4.7724, time 111.81ms, mfu 0.82%
iter 3094: loss 4.7986, time 109.74ms, mfu 0.82%
iter 3095: loss 4.3842, time 109.30ms, mfu 0.82%
iter 3096: loss 4.3663, time 106.95ms, mfu 0.83%
iter 3097: loss 4.7526, time 115.50ms, mfu 0.82%
iter 3098: loss 4.5540, time 110.40ms, mfu 0.82%
iter 3099: loss 5.2685, time 110.12ms, mfu 0.82%
iter 3100: loss 4.4592, time 107.64ms, mfu 0.83%
